name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Arizona,2000-02-02,22.9,8.4,15.7,22.9,7.8,15.7,-6.5,22.5,0,0,0,,,,,16.6,105.6,1025.9,11.3,15.9,,,,,2000-02-02T07:24:04,2000-02-02T18:00:19,0.91,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,2000-02-03,23.9,8.9,16.2,23.9,7.8,16.2,-6.3,22.5,0,0,0,,,,,13,130.2,1021.5,40,16,,,,,2000-02-03T07:23:20,2000-02-03T18:01:17,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-04,23.9,7.9,15.5,23.9,6.2,15.3,-6.9,22.8,0,0,0,,,,,13,115.8,1018.6,57.8,15.8,,,,,2000-02-04T07:22:35,2000-02-04T18:02:15,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-05,23.9,8.9,16.1,23.9,7.8,16,-5.6,23.4,0,0,0,,,,,13,124.5,1018.8,62.9,16,,,,,2000-02-05T07:21:48,2000-02-05T18:03:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-06,23.9,8.4,16.2,23.9,7.2,16,-3.3,27.5,0,0,0,,,,,13,105.4,1022.1,26.3,15.7,,,,,2000-02-06T07:21:00,2000-02-06T18:04:10,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-07,28.4,8.9,17.6,26.9,8.3,17.4,-3.5,26.2,0,0,0,,,,,11.2,108.7,1024.8,53.3,15.6,,,,,2000-02-07T07:20:11,2000-02-07T18:05:07,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-08,26.7,12.9,19.5,26.7,12.9,19.5,-4.3,20.6,0,0,0,,,,,14.8,200.7,1020.3,74.6,15.3,,,,,2000-02-08T07:19:20,2000-02-08T18:06:04,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-09,25.7,12.9,19.7,25.7,12.9,19.7,-0.3,26.9,0,0,0,,,,,13,225.8,1015.6,78.8,15.7,,,,,2000-02-09T07:18:28,2000-02-09T18:07:01,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-10,23.4,12.2,18,23.4,12.2,18,2.2,35.2,0,0,0,,,,,13,85.7,1014.8,54.2,16,,,,,2000-02-10T07:17:35,2000-02-10T18:07:57,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-11,20.7,11.2,16.1,20.7,11.2,16.1,4,45.1,0,0,0,,,,,16.6,175.4,1016.3,33.8,16,,,,,2000-02-11T07:16:40,2000-02-11T18:08:53,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-12,21.2,10.7,15.6,21.2,10.7,15.6,2.9,43.7,0,0,0,,,,,29.5,220.2,1014.4,82.6,15.8,,,,,2000-02-12T07:15:44,2000-02-12T18:09:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-13,19.4,10.7,15.5,19.4,10.7,15.5,4.4,48.4,0,0,0,,,,,16.6,217.4,1016.5,91.3,16,,,,,2000-02-13T07:14:47,2000-02-13T18:10:44,0.29,Overcast,Cloudy skies throughout the day.,cloudy,72278023183
Arizona,2000-02-14,22.2,10.7,16.3,22.2,10.7,16.3,5,48.4,0,0,0,,,,,13,102.9,1018.8,52.1,16,,,,,2000-02-14T07:13:48,2000-02-14T18:11:40,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,72278023183
Arizona,2000-02-15,25.1,10.7,17.2,25.1,10.7,17.2,5.1,47.8,0,0,0,,,,,13,105,1018.6,46.1,15.9,,,,,2000-02-15T07:12:49,2000-02-15T18:12:34,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-16,20.1,11.7,16.1,20.1,11.7,16.1,2.4,40.2,0,0,0,,,,,14.8,113.1,1015.5,77.9,15.3,,,,,2000-02-16T07:11:48,2000-02-16T18:13:29,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-17,17.9,11.7,15.1,17.9,11.7,15.1,0.9,39,0,0,0,,,,,27.7,251.4,1015.5,48.7,15.8,,,,,2000-02-17T07:10:46,2000-02-17T18:14:23,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-18,19.4,7.2,13.7,19.4,5.8,13.5,-2.1,35.6,0,0,0,,,,,14.8,86.3,1020,60.9,16,,,,,2000-02-18T07:09:44,2000-02-18T18:15:16,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-19,23.4,8.9,15.7,23.4,6.5,15.4,-3.3,29.4,0,0,0,,,,,14.8,117.4,1019.6,79.6,15.8,,,,,2000-02-19T07:08:40,2000-02-19T18:16:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-20,27.2,12.9,18.6,26.1,12.9,18.6,0.3,31,0,0,0,,,,,22.3,177.9,1015.5,92.1,15.8,,,,,2000-02-20T07:07:35,2000-02-20T18:17:03,0.54,Overcast,Cloudy skies throughout the day.,cloudy,72278023183
Arizona,2000-02-21,23.9,12.9,18,23.9,12.9,18,8.4,55.3,0,0,0,,,,,33.5,162.1,1016.1,92,15.7,,,,,2000-02-21T07:06:29,2000-02-21T18:17:55,0.57,Overcast,Cloudy skies throughout the day.,cloudy,72278023183
Arizona,2000-02-22,18.4,11.2,14.5,18.4,11.2,14.5,6.6,61.8,0,0,0,,,,,11.2,236.9,1021.4,77.1,16,,,,,2000-02-22T07:05:22,2000-02-22T18:18:48,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-23,20.1,9.4,15.2,20.1,7.7,15.2,3.7,48.6,0,0,0,,,,,16.6,111.1,1016.4,77.4,16,,,,,2000-02-23T07:04:15,2000-02-23T18:19:40,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-24,17.2,11.2,14.3,17.2,11.2,14.3,-0.5,38,0,0,0,,,,,22.3,252.8,1012.9,79.2,16,,,,,2000-02-24T07:03:06,2000-02-24T18:20:31,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-25,17.2,7.2,12.2,17.2,5.8,11.9,-3.1,35.3,0,0,0,,,,,20.5,247.6,1019.3,57.9,16,,,,,2000-02-25T07:01:57,2000-02-25T18:21:22,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-26,20.1,6.2,13.6,20.1,5.2,13.3,-2.9,34.1,0,0,0,,,,,14.8,85.3,1023.4,35.2,16,,,,,2000-02-26T07:00:47,2000-02-26T18:22:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-27,26.2,7.9,17.1,26.2,6.2,16.8,-4,26,0,0,0,,,,,16.6,123,1015.4,23.8,16,,,,,2000-02-27T06:59:36,2000-02-27T18:23:04,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-28,19.4,13.9,16.9,19.4,13.9,16.9,-1.2,30.7,0,0,0,,,,,25.9,252.1,1014.2,63.8,16,,,,,2000-02-28T06:58:24,2000-02-28T18:23:54,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-02-29,21.7,9.4,15.9,21.7,8,15.8,-2.8,29.3,0,0,0,,,,,13,118.5,1017.9,59.2,16,,,,,2000-02-29T06:57:11,2000-02-29T18:24:44,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-01,20.1,12.2,15.8,20.1,12.2,15.8,-1.3,31.5,0,0,0,,,,,25.9,229.1,1015.8,71.3,16,,,,,2000-03-01T06:55:58,2000-03-01T18:25:33,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-02,21.7,9.4,15.6,21.7,7.4,15.4,0.5,37.9,0,0,0,,,,,14.8,116.6,1016.8,24.6,16,,,,,2000-03-02T06:54:44,2000-03-02T18:26:22,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-03,26.2,10.1,18.2,26.2,10.1,18.2,-0.6,30.6,0,0,0,,,,,16.6,137.7,1012.6,22.1,16,,,,,2000-03-03T06:53:30,2000-03-03T18:27:11,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-04,22.2,11.7,17,22.2,11.7,17,2.6,39,0,0,0,,,,,25.9,263.3,1009.6,55.4,15.8,,,,,2000-03-04T06:52:15,2000-03-04T18:27:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-05,14.4,10.1,12,14.4,10.1,12,7.8,76.5,22.3,100,54.17,rain,,,,24.1,136.5,1009.5,96.7,14.2,,,,,2000-03-05T06:50:59,2000-03-05T18:28:48,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,72278023183
Arizona,2000-03-06,11.2,7.2,7.9,11.2,3.7,6.4,6.8,93.2,39.3,100,95.83,rain,,,,20.5,89.3,1011.3,99.6,11.7,,,,,2000-03-06T06:49:43,2000-03-06T18:29:35,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,72278023183
Arizona,2000-03-07,12.9,6.2,8.7,12.9,3.2,7.6,5.6,82.3,7.5,100,37.5,rain,,,,14.8,316.2,1017.9,87.1,14.5,,,,,2000-03-07T06:48:26,2000-03-07T18:30:23,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,72278023183
Arizona,2000-03-08,17.2,6.2,12.3,17.2,5.2,11.9,4.5,61.8,0,0,0,,,,,14.8,108.9,1020.5,45.8,16,,,,,2000-03-08T06:47:09,2000-03-08T18:31:10,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,72278023183
Arizona,2000-03-09,18.9,9.4,14.3,18.9,9.4,14.3,5.8,59.5,0,0,0,,,,,13,300,1020.2,69.6,15.6,,,,,2000-03-09T06:45:52,2000-03-09T18:31:57,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-10,21.7,8.9,15.2,21.7,8.4,15.2,4.5,53.7,0,0,0,,,,,16.6,247.8,1021.1,28.7,16,,,,,2000-03-10T06:44:34,2000-03-10T18:32:44,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-11,25.7,10.1,17.9,25.7,10.1,17.9,1.3,38.1,0,0,0,,,,,11.2,315.9,1020.1,38.3,16,,,,,2000-03-11T06:43:15,2000-03-11T18:33:31,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-12,26.2,11.2,19.2,26.2,11.2,19.2,2.6,36.5,0,0,0,,,,,13,130.7,1014.9,55.8,16,,,,,2000-03-12T06:41:57,2000-03-12T18:34:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-13,27.2,15.7,21,26.7,15.7,20.9,3.9,34.7,0,0,0,,,,,13,118.7,1013.9,81.3,16,,,,,2000-03-13T06:40:38,2000-03-13T18:35:03,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-14,28.9,13.9,21.2,27.3,13.9,20.9,4.8,37.1,0,0,0,,,,,14.8,217.5,1012.9,17.5,16,,,,,2000-03-14T06:39:18,2000-03-14T18:35:49,0.31,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,2000-03-15,28.4,13.9,21.7,27,13.9,21.4,4.3,35.5,0,0,0,,,,,16.6,229.7,1009.5,56.3,16,,,,,2000-03-15T06:37:59,2000-03-15T18:36:35,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-16,27.2,15.7,21.9,26.7,15.7,21.8,1.8,28.3,0,0,0,,,,,16.6,169.3,1013.1,5.2,16,,,,,2000-03-16T06:36:39,2000-03-16T18:37:20,0.38,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,2000-03-17,27.2,13.9,21.3,26.7,13.9,21.2,2.5,31.2,0,0,0,,,,,20.5,252.3,1015.2,19.2,16,,,,,2000-03-17T06:35:19,2000-03-17T18:38:06,0.41,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,2000-03-18,28.4,12.9,21.4,26.9,12.9,21.1,-2.2,21.2,0,0,0,,,,,18.7,269.5,1017,1.3,16,,,,,2000-03-18T06:33:59,2000-03-18T18:38:51,0.45,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,2000-03-19,27.2,14.4,21.4,26.7,14.4,21.2,-2.7,19.9,0,0,0,,,,,13,107.9,1012.7,22.1,16,,,,,2000-03-19T06:32:39,2000-03-19T18:39:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-20,20.7,12.2,16.8,20.7,12.2,16.8,-2.6,27.5,0,0,0,,,,,37.1,269,1000.7,77.4,15.5,,,,,2000-03-20T06:31:18,2000-03-20T18:40:21,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-21,15.1,8.4,12.1,15.1,6.3,11.8,-1.9,39.3,0,0,0,,,,,20.5,322.9,1010.7,72.5,16,,,,,2000-03-21T06:29:58,2000-03-21T18:41:05,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-22,19.4,8.9,15,19.4,8.9,15,-1.7,33,0,0,0,,,,,20.5,244.4,1015.7,61.3,16,,,,,2000-03-22T06:28:37,2000-03-22T18:41:50,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,72278023183
Arizona,2000-03-23,22.9,11.7,17.5,22.9,11.7,17.5,-0.5,30.7,0,0,0,,,,,14.8,83.1,1017.9,67.1,16,,,,,2000-03-23T06:27:17,2000-03-23T18:42:34,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-24,26.2,11.2,19,26.2,11.2,19,1.8,33.9,0,0,0,,,,,11.2,107,1014.2,53.3,16,,,,,2000-03-24T06:25:56,2000-03-24T18:43:19,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-25,27.2,13.4,20.5,26.7,13.4,20.4,2.3,31.6,0,0,0,,,,,16.6,106.8,1015.8,27.5,16,,,,,2000-03-25T06:24:35,2000-03-25T18:44:03,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-26,28.4,13.9,21.6,27,13.9,21.3,2,29.4,0,0,0,,,,,18.7,225,1017.7,23,16,,,,,2000-03-26T06:23:15,2000-03-26T18:44:47,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-27,26.7,14.4,21.2,26.7,14.4,21.2,2.5,30.8,0,0,0,,,,,20.5,173.6,1012.4,65.8,16,,,,,2000-03-27T06:21:54,2000-03-27T18:45:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-28,21.7,15.1,17.7,21.7,15.1,17.7,11.3,67.7,0.9,100,12.5,rain,,,,20.5,89.8,1007.8,80.4,16,,,,,2000-03-28T06:20:34,2000-03-28T18:46:16,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,72278023183
Arizona,2000-03-29,25.1,13.4,19.4,25.1,13.4,19.4,7.7,51.2,0,0,0,,,,,14.8,119.1,1011.9,22.5,16,,,,,2000-03-29T06:19:14,2000-03-29T18:47:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-30,25.7,15.7,19.8,25.7,15.7,19.8,5.3,40.6,0,0,0,,,,,37.1,336.2,1011.8,72.5,16,,,,,2000-03-30T06:17:54,2000-03-30T18:47:44,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-03-31,17.9,12.2,14.5,17.9,12.2,14.5,1.8,43.6,4.6,100,4.17,rain,,,,27.7,246.6,1010.5,69.6,16,,,,,2000-03-31T06:16:34,2000-03-31T18:48:28,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,72278023183
Arizona,2000-04-01,20.7,10.1,15,20.7,10.1,15,3.4,49.4,0,0,0,,,,,18.7,55.2,1013.5,64.6,16,,,,,2000-04-01T06:15:15,2000-04-01T18:49:12,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-04-02,23.9,10.7,17.6,23.9,10.7,17.6,1.4,37.4,0,0,0,,,,,11.2,107.2,1016,24.2,16,,,,,2000-04-02T06:13:55,2000-04-02T18:49:56,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,72278023183
Arizona,2000-04-03,28.4,13.4,21,26.9,13.4,20.8,1.5,30,0,0,0,,,,,14.8,115.7,1020.1,2.5,16,,,,,2000-04-03T06:12:36,2000-04-03T18:50:40,0.97,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,2000-04-04,33.4,16.7,25.1,30.9,16.7,24.2,3.2,27,0,0,0,,,,,14.8,94.3,1017.7,2.5,16,,,,,2000-04-04T06:11:18,2000-04-04T18:51:24,0,Clear,Clear conditions throughout the day.,clear-day,72278023183
Arizona,2000-04-05,32.9,17.2,25.8,30.5,17.2,24.8,2.2,23.8,0,0,0,,,,,20.5,196.1,1012.2,7.5,16,,,,,2000-04-05T06:09:59,2000-04-05T18:52:08,0.04,Clear,Clear conditions throughout the day.,clear-day,72278023183
