name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Arizona,2015-01-28,23.3,11.2,17.6,23.3,11.2,17.6,9.6,61.9,0,0,0,,,,,13.8,297.9,1018.7,56.1,16,155.8,13.2,6,,2015-01-28T07:27:04,2015-01-28T17:55:48,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-01-29,21.6,14.8,17.2,21.6,14.8,17.2,10.4,66.2,4.311,100,25,rain,,,,10.8,114.4,1016.2,92.1,15.2,91.4,8.1,5,,2015-01-29T07:26:28,2015-01-29T17:56:47,0.32,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-01-30,15,12.8,14.1,15,12.8,14.1,13,93.1,11.081,100,83.33,rain,,,25.9,17.8,88,1011,99.2,10.4,43.4,3.6,2,,2015-01-30T07:25:50,2015-01-30T17:57:45,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-01-31,15,12.1,13.6,15,12.1,13.6,11.7,88.1,1.69,100,25,rain,,,,12.9,123.3,1009.9,93.7,15.8,57.7,5.1,2,,2015-01-31T07:25:10,2015-01-31T17:58:43,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-01,19.9,9.9,13.9,19.9,9.9,13.9,10,80,0.033,100,8.33,rain,,,,13.1,258.3,1016.5,48.1,11.6,183.5,15.9,7,,2015-02-01T07:24:29,2015-02-01T17:59:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-02,22.7,9.3,15.6,22.7,8,15.5,6.4,60.4,0,0,0,,,,,13.1,80.7,1017.1,35.9,15.8,179.8,15.5,7,,2015-02-02T07:23:46,2015-02-02T18:00:40,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-03,23.7,10.9,16.7,23.7,10.9,16.7,7.8,58.3,0,0,0,,,,,11.9,99.9,1016.1,49.5,16,190,16.2,7,,2015-02-03T07:23:02,2015-02-03T18:01:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-04,24.9,11.6,17.6,24.9,11.6,17.6,8.4,57.8,0,0,0,,,,,13.1,94.2,1017.4,19.7,16,191.1,16.4,7,,2015-02-04T07:22:16,2015-02-04T18:02:35,0.53,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-05,27.7,11.6,18.9,26.7,11.6,18.7,6.6,50.1,0,0,0,,,,,15.1,90.3,1017.5,12,16,195.9,16.9,7,,2015-02-05T07:21:29,2015-02-05T18:03:33,0.56,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-06,28.2,12.8,20,26.8,12.8,19.8,5,40.9,0,0,0,,,,,13.4,102.3,1017.8,12.9,16,192,16.6,7,,2015-02-06T07:20:41,2015-02-06T18:04:30,0.59,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-07,26.9,12.1,19.1,26.6,12.1,19.1,5.8,44.7,0,0,0,,,,,10.3,113.6,1017.4,0,16,197.6,17.1,7,,2015-02-07T07:19:51,2015-02-07T18:05:27,0.63,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-08,27.1,12.7,19.5,26.6,12.7,19.4,4.6,41.3,0,0,0,,,,,13.4,96.9,1017.1,0,15.9,197.5,17,7,,2015-02-08T07:19:00,2015-02-08T18:06:24,0.66,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-09,28.2,13.2,19.9,27,13.2,19.8,6.7,45,0,0,0,,,,,13.5,90.3,1015.5,0,16,201.5,17.3,7,,2015-02-09T07:18:07,2015-02-09T18:07:21,0.69,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-10,27.7,13.6,20.2,26.6,13.6,20.1,5.3,41.9,0,0,0,,,,,21.3,128.4,1012,0,16,203.4,17.7,7,,2015-02-10T07:17:13,2015-02-10T18:08:17,0.73,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-11,26.6,13.3,20.2,26.6,13.3,20.2,0.1,32.3,0,0,0,,,,39.8,19.4,41.5,1015,13,16,207.4,17.8,8,,2015-02-11T07:16:18,2015-02-11T18:09:13,0.75,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-12,25.5,14.9,20.3,25.5,14.9,20.3,-0.9,24.9,0,0,0,,,,37.1,24.1,87.3,1019.7,21.6,16,209.2,18,8,,2015-02-12T07:15:22,2015-02-12T18:10:09,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-13,26.1,13.9,19.9,26.1,13.9,19.9,1,30.4,0,0,0,,,,33.5,17,99.5,1018.1,12,16,206.9,17.9,7,,2015-02-13T07:14:24,2015-02-13T18:11:04,0.83,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-14,27.8,13,20.9,26.6,13,20.7,3.6,34.1,0,0,0,,,,42.5,14.2,107.9,1015.7,50.9,16,191.9,16.6,7,,2015-02-14T07:13:26,2015-02-14T18:11:59,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-15,25.8,17.2,21,25.8,17.2,21,8.3,45.2,0,0,0,,,,,21.2,342.8,1013,73.2,16,114.3,9.8,5,,2015-02-15T07:12:26,2015-02-15T18:12:54,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-16,24.8,13.2,19.4,24.8,13.2,19.4,8.6,52.1,0,0,0,,,,28.7,21.1,250.9,1012.2,26.1,16,208.1,18.1,8,,2015-02-16T07:11:25,2015-02-16T18:13:48,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-17,24.2,12.9,18.9,24.2,12.9,18.9,-3.7,26.6,0,0,0,,,,,24.7,42,1016.5,11.9,16,219.4,18.8,8,,2015-02-17T07:10:23,2015-02-17T18:14:42,0.96,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-18,25.5,10.9,18.2,25.5,10.9,18.2,-4.3,23.7,0,0,0,,,,,15.6,94,1018.1,30.5,16,219.9,19,8,,2015-02-18T07:09:19,2015-02-18T18:15:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-19,25.9,12,18.5,25.9,12,18.5,-0.8,29.7,0,0,0,,,,,12.2,98.4,1015.9,70.1,16,187.9,16.2,7,,2015-02-19T07:08:15,2015-02-19T18:16:29,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-20,25.4,13.2,18.9,25.4,13.2,18.9,0.4,30.2,0,0,0,,,,,16.3,98.3,1011.8,74.5,16,118.4,10.3,5,,2015-02-20T07:07:10,2015-02-20T18:17:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-21,25.4,12.6,19.4,25.4,12.6,19.4,2.5,34.4,0,0,0,,,,,14.7,84.7,1009,69.5,16,200.9,17.4,8,,2015-02-21T07:06:04,2015-02-21T18:18:14,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-22,21.4,13.1,17.8,21.4,13.1,17.8,6.2,46.9,0,0,0,,,,73.8,21.3,259.9,1008.6,80,16,196.3,17,7,,2015-02-22T07:04:57,2015-02-22T18:19:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-23,19.6,15.5,17,19.6,15.5,17,8.4,57.4,0.609,100,29.17,rain,,,38.1,30.4,179.4,1012.8,81.6,16,202.3,17.4,6,,2015-02-23T07:03:49,2015-02-23T18:19:58,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-24,18.1,10.4,14.2,18.1,10.4,14.2,3.4,50.1,0.015,100,4.17,rain,,,53.6,35,265.1,1015.6,53.4,16,222.5,19.2,8,,2015-02-24T07:02:40,2015-02-24T18:20:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-25,21,8.6,14.8,21,7.3,14.6,1.6,44.8,0,0,0,,,,,14.7,98.2,1017,20.1,16,234.1,20.2,8,,2015-02-25T07:01:30,2015-02-25T18:21:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-26,24,11,17.5,24,11,17.5,-1,32.1,0,0,0,,,,,19.5,123.5,1009.8,41.1,16,234,20.2,8,,2015-02-26T07:00:20,2015-02-26T18:22:31,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-27,24.2,10,17.7,24.2,10,17.7,-0.2,32.2,0,0,0,,,,34.9,23.5,166.9,1004.6,36.6,16,229.4,19.7,8,,2015-02-27T06:59:09,2015-02-27T18:23:22,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-02-28,20.9,15.4,18.1,20.9,15.4,18.1,6.1,45.9,0.057,100,12.5,rain,,,38.9,19.9,194.2,1007.5,90.5,16,206.1,17.9,7,,2015-02-28T06:57:57,2015-02-28T18:24:12,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-01,24.5,16,19.4,24.5,16,19.4,8.2,49.6,0.04,100,4.17,rain,,,38.9,25.6,176.1,1011.8,86.5,16,218.6,18.9,8,,2015-03-01T06:56:44,2015-03-01T18:25:01,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-02,18.7,11,14,18.7,11,14,9.1,73.6,6.343,100,33.33,rain,,,47.2,26.6,186.7,1012.3,93.1,14.9,77.2,6.7,3,,2015-03-02T06:55:31,2015-03-02T18:25:51,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-03,17,8.8,13.2,17,7.7,13.1,6.9,68,1.813,100,25,rain,,,,14.5,210.7,1011.6,73.9,15.1,214.7,18.5,7,,2015-03-03T06:54:17,2015-03-03T18:26:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-04,21,8.6,14.4,21,7.3,14.2,2.9,51.5,0,0,0,,,,29.5,22.4,263.3,1014.3,16.9,16,243.9,21.1,8,,2015-03-04T06:53:02,2015-03-04T18:27:29,0.47,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-05,23.3,7.7,16.2,23.3,7.7,16.2,-4.3,30.7,0,0,0,,,,,21,54.8,1021.8,2,16,256.9,22.1,9,,2015-03-05T06:51:47,2015-03-05T18:28:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-06,28.1,11,19.7,26.7,11,19.5,-7.3,18.2,0,0,0,,,,53.2,36.6,74.3,1017.5,0,16,257.6,22.2,9,,2015-03-06T06:50:31,2015-03-06T18:29:05,0.54,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-07,27.2,13.5,20.9,26.6,13.5,20.8,-2.4,22,0,0,0,,,,,21.4,65.9,1013.7,17.6,16,248.8,21.4,9,,2015-03-07T06:49:15,2015-03-07T18:29:53,0.57,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-08,27.7,13.1,20.8,26.6,13.1,20.6,1.2,30.2,0,0,0,,,,,21.4,250.5,1012,17.2,16,254.1,21.9,9,,2015-03-08T06:47:58,2015-03-08T18:30:40,0.6,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-09,28.2,13.8,21,26.8,13.8,20.7,0.5,28.5,0,0,0,,,,53.6,16,146.8,1010,14.6,16,254,21.8,9,,2015-03-09T06:46:41,2015-03-09T18:31:28,0.64,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-10,29.2,14.7,22.1,27.5,14.7,21.7,-3.1,21.4,0,0,0,,,,,15,102.7,1011.9,5.4,16,264,22.8,9,,2015-03-10T06:45:23,2015-03-10T18:32:15,0.67,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-11,29.8,15.9,22.8,28,15.9,22.2,-2.8,20,0,0,0,,,,,13.5,94.1,1015.5,58.2,16,251.8,21.6,9,,2015-03-11T06:44:05,2015-03-11T18:33:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-12,28.7,20.5,24.4,27.1,20.5,24.1,0.3,21,0,0,0,,,,51.8,30,23.3,1013.2,84.3,16,183.8,15.9,7,,2015-03-12T06:42:46,2015-03-12T18:33:48,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-13,30.9,16.3,23.8,28.9,16.3,23.2,2.2,27,0,0,0,,,,49.8,25.7,70.5,1013.8,35.3,16,255.3,22.1,9,,2015-03-13T06:41:28,2015-03-13T18:34:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-14,30.4,18,24.9,28.5,18,24.3,0.9,22.3,0,0,0,,,,35.3,26.5,84.6,1016.9,34.1,16,260.1,22.5,9,,2015-03-14T06:40:09,2015-03-14T18:35:20,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-15,31,17.4,24.5,29,17.4,23.9,-2.1,18.9,0,0,0,,,,37.1,27.8,103.4,1016.3,20.6,16,271.8,23.4,9,,2015-03-15T06:38:49,2015-03-15T18:36:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-16,31.6,19.1,25.3,29.4,19.1,24.5,-1.2,17.8,0,0,0,,,,38.9,17,80.9,1012.8,8.1,16,266.2,22.9,9,,2015-03-16T06:37:30,2015-03-16T18:36:52,0.88,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-17,31.6,18.3,25.5,29.4,18.3,24.7,3.1,25.3,0,0,0,,,,31.7,25.3,247.7,1010.6,35.3,16,254.3,21.9,8,,2015-03-17T06:36:10,2015-03-17T18:37:37,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2015-03-18,27,16.6,22.1,26.5,16.6,22.1,7.9,43.5,0.566,100,20.83,rain,,,46.1,26.7,203,1012.2,92.4,16,103.9,8.9,4,,2015-03-18T06:34:50,2015-03-18T18:38:23,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
