name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Arizona,2010-02-11,17.3,6.9,11.9,17.3,5.2,11.5,5.9,68.8,0,0,0,,0,0,,15.8,203.8,1017.5,37.7,16,171.1,14.8,7,,2010-02-11T07:16:07,2010-02-11T18:09:25,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-12,19,8.7,13.6,19,6.9,13.4,5.6,60.9,0,0,0,,0,0,,13.1,106.5,1018.6,40.4,16,200.4,17.3,7,,2010-02-12T07:15:10,2010-02-12T18:10:20,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-13,22,8.7,15.2,22,8,15.1,4.3,52.6,0,0,0,,0,0,,15.7,270.3,1015.7,0,16,207.2,17.9,8,,2010-02-13T07:14:12,2010-02-13T18:11:16,0,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-14,24,9.8,16.7,24,9.8,16.7,2.1,41.9,0,0,0,,0,0,,14.1,248.8,1014.8,13.6,16,209,18.1,8,,2010-02-14T07:13:13,2010-02-14T18:12:11,0.02,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-15,23.7,11.7,18,23.7,11.7,18,-1.4,29.5,0,0,0,,0,0,29.5,24.1,59.9,1014.3,16.6,16,211.8,18.2,8,,2010-02-15T07:12:13,2010-02-15T18:13:05,0.06,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-16,24,12.7,18.1,24,12.7,18.1,-0.7,30.6,0,0,0,,0,0,37.1,20.7,68.1,1014.3,7.1,16,215.3,18.6,8,,2010-02-16T07:11:12,2010-02-16T18:13:59,0.09,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-17,24.8,11,18,24.8,11,18,-0.2,32.4,0,0,0,,0,0,,18.9,71.3,1012.9,33,16,216.5,18.7,8,,2010-02-17T07:10:09,2010-02-17T18:14:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-18,23.6,10.9,16.9,23.6,10.9,16.9,1.6,38,0,0,0,,0,0,,15.9,164.2,1010.6,17.3,16,216.3,18.6,8,,2010-02-18T07:09:06,2010-02-18T18:15:47,0.16,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-19,23,10.9,17,23,10.9,17,2.1,39.3,0,0,0,,0,0,,16.6,109.5,1009.6,53.4,16,203.2,17.5,8,,2010-02-19T07:08:01,2010-02-19T18:16:40,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-20,15.5,10.8,13,15.5,10.8,13,5.1,61.9,2.534,100,33.33,rain,0,0,27.7,18,183.3,1009.6,65.9,15.6,126.8,11,4,,2010-02-20T07:06:56,2010-02-20T18:17:33,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-21,16.9,10.9,13.2,16.9,10.9,13.2,8,73.9,6.086,100,37.5,rain,0,0,33.5,23.5,211,1012.5,86.6,15.5,189.9,16.5,7,,2010-02-21T07:05:50,2010-02-21T18:18:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-22,15.6,8.8,12.2,15.6,6.2,11.9,5.5,64.4,3.573,100,37.5,rain,0,0,67,37.9,276.9,1011.8,76.8,15.7,83.1,7.1,3,,2010-02-22T07:04:42,2010-02-22T18:19:17,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-23,15.9,5.8,10.9,15.9,4.3,10.6,-4.3,37.6,0,0,0,,0,0,,12.8,334.6,1021.8,21.6,16,235.6,20.3,8,,2010-02-23T07:03:34,2010-02-23T18:20:09,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-24,18.9,8.9,14,18.9,8,13.7,-0.6,38.7,0,0,0,,0,0,,15.1,109.5,1019.5,83.5,16,221.8,19.2,8,,2010-02-24T07:02:25,2010-02-24T18:21:00,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-25,21.7,10.7,15.9,21.7,10.7,15.9,2,41.9,0,0,0,,0,0,40.7,22.8,271.7,1015.3,47.8,16,228.1,19.6,8,,2010-02-25T07:01:15,2010-02-25T18:21:51,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-26,20.7,10.5,15.7,20.7,10.5,15.7,-0.9,35.1,0,0,0,,0,0,31.3,18.7,59.7,1018.1,64.4,16,190.7,16.7,8,,2010-02-26T07:00:05,2010-02-26T18:22:42,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-27,21.7,11.6,15.8,21.7,11.6,15.8,1,39.3,0.113,100,4.17,rain,0,0,39.9,26.5,147.5,1007.3,79.5,16,115.5,9.7,5,,2010-02-27T06:58:53,2010-02-27T18:23:32,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-02-28,14.7,9.8,11.7,14.7,7.8,11.5,9.9,89.1,19.69,100,75,rain,0,0,47.2,23.7,255.8,1007.5,94.7,15.3,138.2,11.8,6,,2010-02-28T06:57:41,2010-02-28T18:24:22,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-01,18.7,8.9,14,18.7,7.7,13.9,8,69.5,0,0,0,,0,0,,11.8,90.3,1017.2,64,16,225.4,19.4,8,,2010-03-01T06:56:28,2010-03-01T18:25:12,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-02,22.8,10.9,16.3,22.8,10.9,16.3,7.4,59.5,0,0,0,,0,0,29.5,19.7,142.8,1014.4,66.4,16,209.6,18,7,,2010-03-02T06:55:15,2010-03-02T18:26:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-03,21.9,10.6,16.6,21.9,10.6,16.6,6,53.6,0,0,0,,0,0,,13.8,52.9,1012.4,9.2,16,242.1,20.9,8,,2010-03-03T06:54:00,2010-03-03T18:26:50,0.6,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-04,20.8,10.7,15.5,20.8,10.7,15.5,5.1,52.7,0,0,0,,0,0,37.1,26.9,223.1,1011.1,16.5,16,243.4,21,8,,2010-03-04T06:52:46,2010-03-04T18:27:39,0.63,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-05,20.6,8.8,15,20.6,8.8,15,0.7,40.8,0,0,0,,0,0,,12.4,199.9,1013.4,24.7,16,250.1,21.5,9,,2010-03-05T06:51:30,2010-03-05T18:28:27,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-06,24.8,11.6,17.6,24.8,11.6,17.6,4.5,44.7,0.062,100,8.33,rain,0,0,31.3,24.8,179.6,1008.8,76.2,16,236.3,20.5,8,,2010-03-06T06:50:14,2010-03-06T18:29:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-07,15.7,9.8,13.1,15.7,7.6,12.8,8.3,74.2,9.433,100,54.17,rain,0,0,48.4,24.5,73.2,1009.3,89,15.4,142.2,12.3,5,,2010-03-07T06:48:58,2010-03-07T18:30:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-08,14,8,11.1,14,6.1,10.5,8.1,83.4,3.257,100,29.17,rain,0,0,,13.9,149.4,1015.5,96.9,15.6,174.7,15.1,6,,2010-03-08T06:47:41,2010-03-08T18:30:50,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-09,13.9,9.9,11.6,13.9,8.8,11.6,4.2,63.9,2.581,100,16.67,rain,0,0,58.9,34,255.3,1011,81,15.8,227.1,19.7,7,,2010-03-09T06:46:24,2010-03-09T18:31:37,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-10,15.7,6.6,11.2,15.7,4.8,10.8,0.8,51,0,0,0,,0,0,52.4,28.7,238.4,1010.6,63.7,16,250.5,21.6,9,,2010-03-10T06:45:06,2010-03-10T18:32:24,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-11,16.7,6.8,12,16.7,5.1,11.4,-0.1,45.8,0,0,0,,0,0,,15.3,282.8,1016.5,18.1,16,266.1,22.8,9,,2010-03-11T06:43:48,2010-03-11T18:33:11,0.87,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-12,19.9,7.9,13.9,19.9,6.1,13.5,2.8,50.4,0,0,0,,0,0,,10.7,129.9,1017.3,0,16,265,22.8,9,,2010-03-12T06:42:29,2010-03-12T18:33:58,0.9,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-13,21.8,8.9,15.7,21.8,8,15.6,3.9,49.3,0,0,0,,0,0,25.9,14.5,171,1010.4,24.4,16,257.2,22.2,9,,2010-03-13T06:41:10,2010-03-13T18:34:44,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-14,18.8,10.5,15.2,18.8,10.5,15.2,-3.8,27.9,0,0,0,,0,0,42.5,21.8,283.1,1012.6,15.3,16,272,23.4,9,,2010-03-14T06:39:51,2010-03-14T18:35:30,0.96,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-15,23.8,10.7,16.8,23.8,10.7,16.8,0.5,36.7,0,0,0,,0,0,25.9,14.5,82.9,1020.6,9,16,273.7,23.5,9,,2010-03-15T06:38:32,2010-03-15T18:36:16,0,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-16,26.6,13.6,19.9,26.6,13.6,19.9,0.7,30.5,0,0,0,,0,0,,16.6,69.3,1022.6,31.3,16,275,23.7,9,,2010-03-16T06:37:12,2010-03-16T18:37:01,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-17,29,13.2,21.3,27.3,13.2,20.9,1.9,32.2,0,0,0,,0,0,25.9,19.6,80.4,1015.9,6,16,278.6,24.2,9,,2010-03-17T06:35:52,2010-03-17T18:37:47,0.07,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-18,27.8,14,20.8,26.6,14,20.7,1.4,30.2,0,0,0,,0,0,44.3,21.7,201,1008.4,11.7,16,275.1,23.9,9,,2010-03-18T06:34:32,2010-03-18T18:38:32,0.1,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-19,24.8,14.1,19.5,24.8,14.1,19.5,2,33.3,0,0,0,,0,0,55.4,32.4,271.2,1009.1,41,15.9,248.2,21.5,9,,2010-03-19T06:33:12,2010-03-19T18:39:17,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-20,22,14.6,18.8,22,14.6,18.8,-8.8,15.4,0,0,0,,0,0,36.5,24.5,33,1020.2,27.3,16,288.6,25,9,,2010-03-20T06:31:51,2010-03-20T18:40:02,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-21,24.8,10.6,18.3,24.8,10.6,18.3,-5.1,24.1,0,0,0,,0,0,,18.5,71.6,1019.1,43,16,274.8,23.7,9,,2010-03-21T06:30:31,2010-03-21T18:40:47,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-22,27.7,12.7,19.8,26.7,12.7,19.6,-0.3,29.6,0,0,0,,0,0,,14.6,110,1011.7,64.7,16,269.9,23.2,9,,2010-03-22T06:29:10,2010-03-22T18:41:31,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-23,18.7,13.2,16.3,18.7,13.2,16.3,8.4,61.3,12.11,100,33.33,rain,0,0,54.3,29,158.2,1011.4,79.2,15.3,102.5,8.9,3,,2010-03-23T06:27:50,2010-03-23T18:42:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-24,22,11.8,16.8,22,11.8,16.8,5.6,52.7,1.027,100,4.17,rain,0,0,,17.6,138.1,1015.8,27.3,16,287.6,24.8,10,,2010-03-24T06:26:29,2010-03-24T18:43:00,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-25,24.9,10.8,18.1,24.9,10.8,18.1,1.8,37.6,0,0,0,,0,0,,13.5,117.6,1014.2,23.4,16,284.5,24.7,9,,2010-03-25T06:25:09,2010-03-25T18:43:45,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-26,22.9,12,18,22.9,12,18,-0.5,33,0,0,0,,0,0,47.8,34.5,268.9,1011.4,11.9,16,282.7,24.5,9,,2010-03-26T06:23:48,2010-03-26T18:44:29,0.38,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-27,23.8,11.1,18.1,23.8,11.1,18.1,-6.3,24.3,0,0,0,,0,0,42.7,25.1,2.5,1017.6,2,16,294.6,25.4,10,,2010-03-27T06:22:28,2010-03-27T18:45:13,0.42,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-28,26,13,19.9,26,13,19.9,-5.7,19.6,0,0,0,,0,0,35.3,25.7,66.3,1019.8,1,16,301.3,26.1,10,,2010-03-28T06:21:07,2010-03-28T18:45:58,0.45,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-29,28,12.8,20.9,26.6,12.8,20.6,-1.3,26.2,0,0,0,,0,0,,13.6,81.1,1012.6,46.7,16,300.8,26.1,10,,2010-03-29T06:19:47,2010-03-29T18:46:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-30,29.8,12.9,22,28.1,12.9,21.6,-1.3,26.4,0,0,0,,0,0,,18,109.7,1007.9,27,16,298,25.7,10,,2010-03-30T06:18:27,2010-03-30T18:47:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-03-31,27.8,15,21.7,26.6,15,21.5,0,25.5,0,0,0,,0,0,62.2,40.3,207.4,1005,55,16,277.2,23.9,9,,2010-03-31T06:17:07,2010-03-31T18:48:10,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-01,19,12.7,16.2,19,12.7,16.2,-4.5,24.9,0,0,0,,0,0,46.5,28.8,254.5,1009,60.8,16,267.9,23.1,9,,2010-04-01T06:15:48,2010-04-01T18:48:54,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-02,20.9,10.4,16,20.9,10.4,16,-3,29.5,0,0,0,,0,0,27.7,17.5,246.9,1014.6,55.5,16,278.2,24.1,10,,2010-04-02T06:14:28,2010-04-02T18:49:38,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-03,24.8,11.6,18.6,24.8,11.6,18.6,-1.4,28.5,0,0,0,,0,0,29.5,13.9,104.8,1010.5,47.3,16,304.4,26.3,10,,2010-04-03T06:13:09,2010-04-03T18:50:22,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-04,27.9,12.8,20.9,26.6,12.8,20.6,0.6,29.3,0,0,0,,0,0,29.5,14.7,98.7,1009.7,3,16,306.3,26.5,10,,2010-04-04T06:11:50,2010-04-04T18:51:06,0.68,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-05,26.7,14.8,20.6,25.9,14.8,20.6,1.7,30,0,0,0,,0,0,47.9,34.1,249.1,1010.4,20.1,16,305.9,26.5,10,,2010-04-05T06:10:32,2010-04-05T18:51:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-06,25.1,13.8,19.1,25.1,13.8,19.1,-4.8,26.2,0,0,0,,0,0,52.1,35.8,280.9,1014.1,26.8,16,316.4,27.4,10,,2010-04-06T06:09:14,2010-04-06T18:52:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-07,24.1,14.8,19.3,24.1,14.8,19.3,-11,12.3,0,0,0,,0,0,46.4,25.6,358.2,1016.1,0,16,323,27.8,10,,2010-04-07T06:07:56,2010-04-07T18:53:18,0.78,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-08,28.9,13.1,21.6,27.3,13.1,21.2,-6,18.8,0,0,0,,0,0,,20.8,278,1010.5,0,16,322,27.8,10,,2010-04-08T06:06:39,2010-04-08T18:54:02,0.81,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-09,29,13.7,22.2,27.4,13.7,21.6,-4.4,20.1,0,0,0,,0,0,,15.8,18.9,1008.4,0,16,321.2,27.7,10,,2010-04-09T06:05:22,2010-04-09T18:54:47,0.85,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-10,30.6,15.6,23.5,28.7,15.6,22.9,-4.5,17.6,0,0,0,,0,0,29.5,20.9,132.5,1011,51.6,16,318.9,27.3,10,,2010-04-10T06:04:05,2010-04-10T18:55:31,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-11,30.8,14.8,24,28.8,14.8,23.3,-3.6,18.2,0,0,0,,0,0,63,23.1,131.9,1012.6,46,16,317,27.4,10,,2010-04-11T06:02:49,2010-04-11T18:56:15,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-12,26.9,17,21.9,25.9,17,21.8,-1.9,21.5,0,0,0,,0,0,51.8,38.2,247.1,1008.5,28.2,16,319.5,27.6,10,,2010-04-12T06:01:34,2010-04-12T18:57:00,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-13,23,14,18.8,23,14,18.8,-0.6,28.1,0,0,0,,0,0,25.9,24.2,270,1010,46.5,16,320.9,27.8,10,,2010-04-13T06:00:19,2010-04-13T18:57:44,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-14,27.6,13,20.5,26.4,13,20.5,-0.6,26.8,0,0,0,,0,0,25.9,17.3,239.9,1011,30.8,16,324.5,28,10,,2010-04-14T05:59:05,2010-04-14T18:58:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-15,32.5,15.4,23.7,30.2,15.4,22.9,-0.6,23.7,0,0,0,,0,0,,13.1,100.3,1012.4,38.4,16,326.6,28.2,10,,2010-04-15T05:57:51,2010-04-15T18:59:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-16,28.7,17.9,23.7,27.1,17.9,23.2,1.2,24.3,0,0,0,,0,0,,19.5,260.1,1011,68,16,184.9,16,6,,2010-04-16T05:56:38,2010-04-16T18:59:58,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-04-17,31,16.6,24,28.9,16.6,23.3,1.1,24.8,0,0,0,,0,0,,15.9,173.3,1009.5,56.1,16,314.6,27.2,10,,2010-04-17T05:55:26,2010-04-17T19:00:42,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
