name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Arizona,2010-01-20,16.9,8.8,13.1,16.9,8.2,13,5.3,60.9,0.089,100,8.33,rain,,,31.3,23.2,173.4,1005.4,48.3,16,168.8,14.7,7,,2010-01-20T07:30:52,2010-01-20T17:48:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-21,15.9,10.9,13.6,15.9,10.9,13.6,10.4,81.9,34.508,100,95.83,rain,,,84.7,59.1,170.4,995.8,100,13.5,96,8.4,4,,2010-01-21T07:30:28,2010-01-21T17:49:12,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-22,14.7,8.8,11.2,14.7,7,10.6,6.4,73.4,4.687,100,33.33,rain,,,56.8,33.3,194.9,999.3,94.5,15.8,98.3,8.6,4,,2010-01-22T07:30:03,2010-01-22T17:50:10,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-23,12.9,7.7,9.8,12.9,6.2,9.2,4.2,70.4,0.839,100,12.5,rain,,,35.3,26.6,255.3,1010.9,52.7,16,165.4,14.3,6,,2010-01-23T07:29:36,2010-01-23T17:51:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-24,13.9,4.8,9.3,13.9,3.7,9,1.8,62.1,0,0,0,,,,,15.2,288,1019.8,16.5,16,178.6,15.3,7,,2010-01-24T07:29:08,2010-01-24T17:52:06,0.32,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-25,16,5.8,10.5,16,4.8,10.2,1.7,56.9,0,0,0,,,,,15.7,251.3,1016.8,54,16,178,15.3,7,,2010-01-25T07:28:38,2010-01-25T17:53:05,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-26,18.9,8,12.7,18.9,6,12.4,2.9,54.4,0,0,0,,,,,13.8,120.9,1013.3,74.7,16,154.4,13.5,6,,2010-01-26T07:28:06,2010-01-26T17:54:03,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-27,16.8,11.7,13.8,16.8,11.7,13.8,6.2,60.2,0.178,100,8.33,rain,,,33.5,26,83.8,1010,90.6,16,108.1,9.4,4,,2010-01-27T07:27:32,2010-01-27T17:55:02,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-28,16.9,11,13.6,16.9,11,13.6,8.8,73.9,0.899,100,12.5,rain,,,,16.2,138.9,1012.2,93.6,15,99.4,8.6,4,,2010-01-28T07:26:57,2010-01-28T17:56:00,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-29,18.7,10.6,14,18.7,10.6,14,8.1,69.3,0,0,0,,,,,12.2,99.4,1016.1,54.9,15.9,171.9,14.9,7,,2010-01-29T07:26:20,2010-01-29T17:56:59,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-30,19,9.9,14.3,19,8.8,14.2,4.6,54.9,0,0,0,,,,,18,84.1,1013.4,58,16,143.7,12.4,7,,2010-01-30T07:25:42,2010-01-30T17:57:57,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2010-01-31,20.5,8.9,14.1,20.5,7.8,14,4.9,56.4,0,0,0,,,,,10.3,195.9,1011.6,43.9,16,181,15.5,7,,2010-01-31T07:25:02,2010-01-31T17:58:56,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
