name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Arizona,2020-11-11,21.1,7.6,14,21.1,6.5,13.8,-4.8,28.9,0,0,0,,0,0,,10.7,110.7,1014.4,12,16,164.4,14,6,,2020-11-11T06:56:38,2020-11-11T17:27:49,0.88,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-12,22.1,9.2,15.1,22.1,8.6,14.9,-3,30.5,0,0,0,,0,0,,11.7,89.2,1015.1,41.7,16,146.4,12.8,7,,2020-11-12T06:57:33,2020-11-12T17:27:10,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-13,24.2,10.4,16.8,24.2,10.4,16.8,-3.3,26.6,0,0,0,,0,0,,12.2,99.6,1015.5,32.2,16,158.1,13.5,6,,2020-11-13T06:58:29,2020-11-13T17:26:32,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-14,23.3,9.9,16.4,23.3,9.1,16.4,-2.5,29.1,0,0,0,,0,0,,15.2,80,1016.2,8,16,156.8,13.6,6,,2020-11-14T06:59:25,2020-11-14T17:25:56,0,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-15,27.1,10,18.2,26.7,10,18.1,-4.2,24.9,0,0,0,,0,0,,10.7,166.5,1018.8,2,15.9,160.8,13.9,6,,2020-11-15T07:00:21,2020-11-15T17:25:22,0.02,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-16,32.2,12.9,21.7,30,12.9,21.2,-4.3,19.4,0,0,0,,0,0,27.7,20.2,87.5,1016.4,0,16,156.9,13.5,6,,2020-11-16T07:01:17,2020-11-16T17:24:49,0.05,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-17,32.7,17,23.9,30.3,17,23.3,-2.9,17.8,0,0,0,,0,0,,14,116,1015.1,18.4,16,151.3,12.9,6,,2020-11-17T07:02:13,2020-11-17T17:24:18,0.08,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-18,31,16.9,23.1,29,16.9,22.6,-0.1,22.5,0,0,0,,0,0,,13.5,89.3,1014.1,16.2,16,145.6,12.4,6,,2020-11-18T07:03:08,2020-11-18T17:23:49,0.12,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-19,30.5,15.5,22.2,28.5,15.5,21.8,1.8,28.1,0,0,0,,0,0,,10.3,92.3,1015.4,32.2,16,147.1,12.5,6,,2020-11-19T07:04:04,2020-11-19T17:23:22,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-20,30.5,15.1,22.4,28.6,15.1,22,2.7,28.5,0,0,0,,0,0,,10.5,111.9,1016.3,66.3,16,141.6,11.9,5,,2020-11-20T07:05:00,2020-11-20T17:22:56,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-21,28.3,16.6,22.1,27.1,16.6,21.9,5,33.5,0,0,0,,0,0,,9.9,276.8,1015,73.3,16,130.2,10.9,5,,2020-11-21T07:05:55,2020-11-21T17:22:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-22,28.2,15.6,21.3,27,15.6,21.1,5.2,36.2,0,0,0,,0,0,,10.3,140.7,1011.2,78.7,16,143.1,12.3,6,,2020-11-22T07:06:51,2020-11-22T17:22:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-23,26,14.5,19.7,26,14.5,19.7,2.4,35.4,0,0,0,,0,0,,24.7,239.4,1007,56.4,16,119.6,10.2,5,,2020-11-23T07:07:46,2020-11-23T17:21:50,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-24,21.6,11.5,16.7,21.6,11.5,16.7,-4.6,23.7,0,0,0,,0,0,24.1,17.2,282.6,1012.8,1,16,145.9,12.5,6,,2020-11-24T07:08:40,2020-11-24T17:21:31,0.32,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-25,21.5,8.6,14.6,21.5,6.8,14.3,-4.6,28,0,0,0,,0,0,,12.7,120.5,1016.8,0,16,146.1,12.6,6,,2020-11-25T07:09:35,2020-11-25T17:21:15,0.35,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-26,21.6,8.2,14.3,21.6,7.1,14,-4.7,27.9,0,0,0,,0,0,,17.2,221.1,1013.9,9.2,16,144,12.4,6,,2020-11-26T07:10:29,2020-11-26T17:21:00,0.38,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-27,18.2,8.5,13,18.2,7.1,12.7,-4.6,29.5,0,0,0,,0,0,,11.9,278.1,1018.1,18,16,141.1,12.1,6,,2020-11-27T07:11:23,2020-11-27T17:20:47,0.41,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-28,21,7.4,14,21,7.4,13.8,-2,35.1,0,0,0,,0,0,,17.2,1.5,1020.3,1,16,143.4,12.3,6,,2020-11-28T07:12:16,2020-11-28T17:20:36,0.45,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-29,22.8,7.5,14.3,22.8,7.5,14.2,-4.4,29.9,0,0,0,,0,0,,10.8,297.4,1018.4,5,16,145,12.5,6,,2020-11-29T07:13:09,2020-11-29T17:20:26,0.48,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-11-30,22.8,10.3,17.1,22.8,10.3,17.1,-6.9,19.6,0,0,0,,0,0,27.7,23.4,83,1019.7,29.2,16,130.7,11.2,5,,2020-11-30T07:14:01,2020-11-30T17:20:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-01,21,8.2,14.2,21,6.7,14,-5.2,27.2,0,0,0,,0,0,,13,90.3,1016.8,5,16,140,12,6,,2020-12-01T07:14:52,2020-12-01T17:20:14,0.55,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-02,20.5,6.8,14.1,20.5,6.8,14.1,-9.8,21.2,0,0,0,,0,0,38.9,24.4,42.5,1018.2,4,16,141.8,12,6,,2020-12-02T07:15:43,2020-12-02T17:20:10,0.58,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-03,18.3,9.6,14.1,18.3,9.6,14.1,-10.6,17.5,0,0,0,,0,0,51.8,29.9,40.9,1022.5,0,16,140.5,11.9,6,,2020-12-03T07:16:34,2020-12-03T17:20:08,0.62,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-04,19.2,5.3,11.9,19.2,4.5,11.5,-11.6,20.1,0,0,0,,0,0,,10.3,274.1,1021.6,0,16,140.1,12,6,,2020-12-04T07:17:23,2020-12-04T17:20:08,0.65,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-05,21,6.1,12.7,21,3.7,12.3,-9.9,21.6,0,0,0,,0,0,,13.6,75.7,1023,0,16,137.8,11.8,5,,2020-12-05T07:18:12,2020-12-05T17:20:10,0.69,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-06,21.7,6.5,13.2,21.7,4.9,12.7,-7.4,25,0,0,0,,0,0,,11.8,80.3,1021.3,15.7,15.9,137.4,11.7,5,,2020-12-06T07:19:00,2020-12-06T17:20:14,0.72,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-07,26.5,7.3,16.4,26.5,6,16.1,-8.9,19.9,0,0,0,,0,0,43.2,27,74.9,1017.6,47.9,16,124.6,10.7,5,,2020-12-07T07:19:47,2020-12-07T17:20:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-08,25.7,12.8,19.6,25.7,12.8,19.6,-9.9,13.1,0,0,0,,0,0,35.3,22.6,78.1,1019.1,42.8,16,115.9,9.9,5,,2020-12-08T07:20:33,2020-12-08T17:20:27,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-09,26.1,12.4,19.2,26.1,12.4,19.2,-6.1,18,0,0,0,,0,0,,21.1,124.1,1015.9,36.6,16,121.6,10.5,5,,2020-12-09T07:21:18,2020-12-09T17:20:37,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-10,16.1,11.1,13.2,16.1,11.1,13.2,9.4,79,11.91,100,54.17,rain,0,0,46.4,19.9,272.4,1013.6,84,14.7,68.6,5.9,4,,2020-12-10T07:22:02,2020-12-10T17:20:48,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-11,17.1,8.8,13.1,17.1,7.8,12.9,8.6,75.9,0,0,0,,0,0,,12.4,104.5,1016.6,62.9,15.7,113.5,9.7,5,,2020-12-11T07:22:46,2020-12-11T17:21:01,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-12,18.7,8.2,13.2,18.7,6.6,12.8,4.2,58.8,0,0,0,,0,0,40.3,19.6,11.4,1013.6,50.7,15.9,130.2,11.2,5,,2020-12-12T07:23:28,2020-12-12T17:21:16,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-13,16.1,5.7,11,16.1,5,10.4,-9.3,24.9,0,0,0,,0,0,35.8,23.6,7.6,1022.5,37,16,130.5,11.2,6,,2020-12-13T07:24:08,2020-12-13T17:21:32,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-14,16.5,6.9,11.3,16.5,6.1,10.9,-4.9,33.4,0,0,0,,0,0,38.9,28.1,231.3,1014.6,41.7,16,128.9,11,6,,2020-12-14T07:24:48,2020-12-14T17:21:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-15,16.6,4.9,10.4,16.6,3.3,10.1,-3.3,40.5,0,0,0,,0,0,35.3,14.5,257,1019.3,5.7,16,136.1,11.6,6,,2020-12-15T07:25:27,2020-12-15T17:22:10,0.04,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-16,17.2,4.3,10.5,17.2,3.2,10.2,-5,37.1,0,0,0,,0,0,,10.6,194.1,1020.1,14,16,134.8,11.6,6,,2020-12-16T07:26:04,2020-12-16T17:22:32,0.07,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-17,16.6,5.5,11,16.6,3.9,10.4,-3.6,37.8,0,0,0,,0,0,,11.5,97.4,1014.3,53.9,16,77.4,6.6,4,,2020-12-17T07:26:40,2020-12-17T17:22:56,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-18,17.8,5.4,10.9,17.8,3.9,10.8,-1.5,45,0,0,0,,0,0,,12.1,169.6,1017.5,12,16,130.5,11.2,5,,2020-12-18T07:27:14,2020-12-18T17:23:21,0.13,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-19,18.3,5.6,11.6,18.3,4,11.2,-2.1,41.8,0,0,0,,0,0,,11.8,102.6,1023.7,0,16,134.2,11.5,6,,2020-12-19T07:27:47,2020-12-19T17:23:48,0.17,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-20,20.1,4.8,11.8,20.1,2.3,11.4,-2.7,39.6,0,0,0,,0,0,,10.7,88.3,1021,3,15.8,135.5,11.7,6,,2020-12-20T07:28:19,2020-12-20T17:24:16,0.2,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-21,24.2,6.4,14.4,24.2,5,14,-2.2,35.6,0,0,0,,0,0,,12.4,90.9,1015.5,7,15.9,135.1,11.7,6,,2020-12-21T07:28:49,2020-12-21T17:24:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-22,21.1,7.8,13.4,21.1,5.8,12.9,-4.2,31.8,0,0,0,,0,0,,16.9,97.4,1015.3,31,16,111.8,9.6,5,,2020-12-22T07:29:18,2020-12-22T17:25:17,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-23,20,6.1,12.3,20,5.3,11.9,-8.7,28.4,0,0,0,,0,0,42.5,25.1,46,1020.7,41,16,130.9,11,6,,2020-12-23T07:29:45,2020-12-23T17:25:50,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-24,15.5,4.3,10.2,15.5,2.9,9.8,-13.9,18.3,0,0,0,,0,0,,20.1,36.8,1025.9,80.3,16,68.8,5.7,3,,2020-12-24T07:30:11,2020-12-24T17:26:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-25,20.6,6.2,13.3,20.6,5.3,13,-9.4,21.2,0,0,0,,0,0,33.5,11.9,89.4,1020,45.1,15.9,125.6,10.7,6,,2020-12-25T07:30:35,2020-12-25T17:27:00,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-26,20.9,7.1,13.5,20.9,5.4,13.1,-7.1,24.7,0,0,0,,0,0,,14.7,96.1,1017.8,15.7,16,137.5,11.8,6,,2020-12-26T07:30:57,2020-12-26T17:27:38,0.39,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-27,21.1,7,14.3,21.1,5.3,13.8,-3.5,30.3,0,0,0,,0,0,33.5,16.1,98.4,1013.2,54.3,16,144.5,12.5,6,,2020-12-27T07:31:18,2020-12-27T17:28:16,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-28,18.7,10.7,14.9,18.7,10.7,14.9,-0.3,35.9,0,0,0,,0,0,50.2,34.1,273.5,1009.3,64.3,16,124.3,10.8,5,,2020-12-28T07:31:37,2020-12-28T17:28:56,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-29,15.5,7,10.8,15.5,5.1,10.7,0.1,48.6,0,0,0,,0,0,,15.9,288.8,1015,49.5,16,109.1,9.2,6,,2020-12-29T07:31:55,2020-12-29T17:29:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-30,17.7,5.2,11.5,17.7,3,10.9,-8,29.1,0,0,0,,0,0,29.5,15.9,310.6,1018.4,17.7,16,139.8,11.9,6,,2020-12-30T07:32:10,2020-12-30T17:30:20,0.52,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2020-12-31,15.5,4.9,9.9,15.5,2.2,8.9,-7.8,28.6,0,0,0,,0,0,,17.3,95.9,1013.5,68.6,16,83,7,3,,2020-12-31T07:32:24,2020-12-31T17:31:03,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-01,17.8,4.9,11.1,17.8,4.9,10.8,-5.9,31.4,0,0,0,,0,0,,12.3,253.4,1016.2,26.3,14.6,136.5,11.7,6,,2021-01-01T07:32:36,2021-01-01T17:31:48,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-02,16.7,4.9,10.1,16.7,2.1,9.1,-5.3,35.3,0,0,0,,0,0,,16.6,99.2,1022.5,29,16,113.8,9.8,5,,2021-01-02T07:32:47,2021-01-02T17:32:34,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-03,17.1,4.2,10.2,17.1,1.9,9.5,-4.8,36.4,0,0,0,,0,0,,11.9,85.4,1020.9,40.6,16,109.9,9.4,4,,2021-01-03T07:32:56,2021-01-03T17:33:21,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-04,19.9,5.4,12.1,19.9,3.6,11.5,-4.1,34.2,0,0,0,,0,0,,11.5,108.6,1019.4,19.9,16,137.1,11.6,6,,2021-01-04T07:33:02,2021-01-04T17:34:09,0.7,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-05,21.5,6.6,13.5,21.5,5.1,13,-2.9,34.4,0,0,0,,0,0,,13.8,82.5,1017.3,23,16,137.9,11.8,6,,2021-01-05T07:33:07,2021-01-05T17:34:57,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-06,21.1,5,13.2,21.1,5,13.1,-4.8,31.8,0,0,0,,0,0,,9.1,46.2,1018.9,39.2,16,134.6,11.5,6,,2021-01-06T07:33:11,2021-01-06T17:35:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-07,21.6,6.6,13.3,21.6,4.1,12.9,-5.9,28.1,0,0,0,,0,0,,12.4,90.8,1017.9,47.5,16,136,11.7,6,,2021-01-07T07:33:12,2021-01-07T17:36:38,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-08,19.9,6.5,13.1,19.9,5.5,12.7,-5.7,28.5,0,0,0,,0,0,,11.9,99.6,1017,54.6,16,113.9,9.8,5,,2021-01-08T07:33:12,2021-01-08T17:37:29,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-09,19.4,5,12.1,19.4,2,11.4,-6.2,30.1,0,0,0,,0,0,33.5,25,254.2,1015.4,13,15.5,141.7,12.1,6,,2021-01-09T07:33:09,2021-01-09T17:38:21,0.88,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-10,19.2,4.4,12.1,19.2,4,12,-7,27.7,0,0,0,,0,0,,12.2,347.5,1020.5,26.3,16,142.2,12.3,6,,2021-01-10T07:33:05,2021-01-10T17:39:14,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-11,18.8,8.1,12.9,18.8,6.7,12.7,-6.1,26.9,0,0,0,,0,0,,23.8,66.9,1021.7,19.4,16,143.9,12.3,6,,2021-01-11T07:32:59,2021-01-11T17:40:08,0.95,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-12,18.8,5.3,11.6,18.8,3.6,11.1,-9.2,24.2,0,0,0,,0,0,,13.7,113.3,1024.1,19.7,16,142.8,12.2,6,,2021-01-12T07:32:52,2021-01-12T17:41:02,0,Clear,Clear conditions throughout the day.,clear-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-13,18.7,4.3,11.3,18.7,3.2,10.8,-9.6,24.5,0,0,0,,0,0,,13.6,97.7,1022.8,45.6,16,140.1,12.2,6,,2021-01-13T07:32:42,2021-01-13T17:41:57,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-14,22.2,6.5,13.3,22.2,4.1,12.8,-7,25.5,0,0,0,,0,0,,12.2,84.3,1020.1,40.7,16,140,12.1,6,,2021-01-14T07:32:31,2021-01-14T17:42:52,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
Arizona,2021-01-15,25.6,8.6,16.2,25.6,8.1,16.2,-6.1,24.6,0,0,0,,0,0,,11,290,1018.9,21.6,15.9,150.1,13,6,,2021-01-15T07:32:17,2021-01-15T17:43:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MADC,72278903192,72278403184,KSDL,KDVT,72278023183,KPHX"
